source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,0.45355064051199656,False,1,86,5,1708,ENSG00000154822,PLCL2
GO:BP,GO:0031338,regulation of vesicle fusion,0.45355064051199656,False,1,86,5,1708,ENSG00000149927,DOC2A
GO:BP,GO:0031638,zymogen activation,0.45355064051199656,False,1,86,5,1708,ENSG00000103811,CTSH
GO:BP,GO:0009166,nucleotide catabolic process,0.45355064051199656,False,2,86,18,1708,ENSG00000111669 ENSG00000188641,TPI1 DPYD
GO:BP,GO:0050920,regulation of chemotaxis,0.45355064051199656,False,2,86,18,1708,ENSG00000150630 ENSG00000213654,VEGFC GPSM3
GO:BP,GO:0052547,regulation of peptidase activity,0.45355064051199656,False,1,86,5,1708,ENSG00000103811,CTSH
GO:BP,GO:0042060,wound healing,0.45355064051199656,False,3,86,32,1708,ENSG00000149131 ENSG00000113070 ENSG00000130635,SERPING1 HBEGF COL5A1
GO:BP,GO:0120163,negative regulation of cold-induced thermogenesis,0.45355064051199656,False,1,86,5,1708,ENSG00000154822,PLCL2
GO:BP,GO:2000300,regulation of synaptic vesicle exocytosis,0.45355064051199656,False,1,86,5,1708,ENSG00000176406,RIMS2
GO:BP,GO:0007214,gamma-aminobutyric acid signaling pathway,0.45355064051199656,False,1,86,5,1708,ENSG00000154822,PLCL2
GO:BP,GO:0036120,cellular response to platelet-derived growth factor stimulus,0.45355064051199656,False,1,86,5,1708,ENSG00000010810,FYN
GO:BP,GO:0060986,endocrine hormone secretion,0.45355064051199656,False,1,86,5,1708,ENSG00000166573,GALR1
GO:BP,GO:0060491,regulation of cell projection assembly,0.45355064051199656,False,2,86,18,1708,ENSG00000163171 ENSG00000151422,CDC42EP3 FER
GO:BP,GO:0072523,purine-containing compound catabolic process,0.45355064051199656,False,2,86,18,1708,ENSG00000111669 ENSG00000188641,TPI1 DPYD
GO:BP,GO:0030866,cortical actin cytoskeleton organization,0.45355064051199656,False,1,86,5,1708,ENSG00000159023,EPB41
GO:BP,GO:0044771,meiotic cell cycle phase transition,0.45355064051199656,False,1,86,5,1708,ENSG00000157456,CCNB2
GO:BP,GO:0017158,regulation of calcium ion-dependent exocytosis,0.45355064051199656,False,1,86,5,1708,ENSG00000149927,DOC2A
GO:BP,GO:0015804,neutral amino acid transport,0.45355064051199656,False,1,86,5,1708,ENSG00000103042,SLC38A7
GO:BP,GO:1990830,cellular response to leukemia inhibitory factor,0.45355064051199656,False,1,86,5,1708,ENSG00000150630,VEGFC
GO:BP,GO:0019915,lipid storage,0.45355064051199656,False,1,86,5,1708,ENSG00000135454,B4GALNT1
GO:BP,GO:1902473,regulation of protein localization to synapse,0.45355064051199656,False,1,86,5,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0001763,morphogenesis of a branching structure,0.45355064051199656,False,2,86,18,1708,ENSG00000103811 ENSG00000142599,CTSH RERE
GO:BP,GO:0019320,hexose catabolic process,0.45355064051199656,False,1,86,5,1708,ENSG00000111669,TPI1
GO:BP,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.45355064051199656,False,1,86,5,1708,ENSG00000010810,FYN
GO:BP,GO:2000241,regulation of reproductive process,0.45355064051199656,False,2,86,18,1708,ENSG00000122986 ENSG00000089053,HVCN1 ANAPC5
GO:BP,GO:1902683,regulation of receptor localization to synapse,0.45355064051199656,False,1,86,5,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0045667,regulation of osteoblast differentiation,0.45355064051199656,False,1,86,5,1708,ENSG00000150630,VEGFC
GO:BP,GO:0010948,negative regulation of cell cycle process,0.45355064051199656,False,3,86,33,1708,ENSG00000104885 ENSG00000158019 ENSG00000002822,DOT1L BABAM2 MAD1L1
GO:BP,GO:0006836,neurotransmitter transport,0.45355064051199656,False,2,86,18,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0042181,ketone biosynthetic process,0.45355064051199656,False,1,86,5,1708,ENSG00000111669,TPI1
GO:BP,GO:0010761,fibroblast migration,0.45355064051199656,False,1,86,5,1708,ENSG00000151422,FER
GO:BP,GO:0008015,blood circulation,0.45355064051199656,False,3,86,33,1708,ENSG00000149131 ENSG00000150630 ENSG00000113070,SERPING1 VEGFC HBEGF
GO:BP,GO:0034314,Arp2/3 complex-mediated actin nucleation,0.45355064051199656,False,1,86,5,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0009628,response to abiotic stimulus,0.45355064051199656,False,6,86,82,1708,ENSG00000122986 ENSG00000158019 ENSG00000150630 ENSG00000078795 ENSG00000010810 ENSG00000168077,HVCN1 BABAM2 VEGFC PKD2L2 FYN SCARA3
GO:BP,GO:0006493,protein O-linked glycosylation,0.45355064051199656,False,1,86,5,1708,ENSG00000133687,TMTC1
GO:BP,GO:0051653,spindle localization,0.45355064051199656,False,1,86,5,1708,ENSG00000204991,SPIRE2
GO:BP,GO:0034220,monoatomic ion transmembrane transport,0.45355064051199656,False,6,86,81,1708,ENSG00000122986 ENSG00000162753 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000010810,HVCN1 SLC9C2 PLCL2 CACNA2D2 PKD2L2 FYN
GO:BP,GO:0044042,glucan metabolic process,0.45355064051199656,False,1,86,5,1708,ENSG00000196182,STK40
GO:BP,GO:0051984,positive regulation of chromosome segregation,0.45355064051199656,False,1,86,5,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0031648,protein destabilization,0.45355064051199656,False,1,86,5,1708,ENSG00000103811,CTSH
GO:BP,GO:1900015,regulation of cytokine production involved in inflammatory response,0.45355064051199656,False,1,86,5,1708,ENSG00000213654,GPSM3
GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration,0.45355064051199656,False,1,86,5,1708,ENSG00000150630,VEGFC
GO:BP,GO:0170062,nutrient storage,0.45355064051199656,False,1,86,5,1708,ENSG00000135454,B4GALNT1
GO:BP,GO:0010664,negative regulation of striated muscle cell apoptotic process,0.45355064051199656,False,1,86,5,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0051293,establishment of spindle localization,0.45355064051199656,False,1,86,5,1708,ENSG00000204991,SPIRE2
GO:BP,GO:0051239,regulation of multicellular organismal process,0.45355064051199656,False,17,86,277,1708,ENSG00000110497 ENSG00000149131 ENSG00000103811 ENSG00000103056 ENSG00000166573 ENSG00000159023 ENSG00000154822 ENSG00000007402 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000010810 ENSG00000124557 ENSG00000213654 ENSG00000135298 ENSG00000002822 ENSG00000176406,AMBRA1 SERPING1 CTSH SMPD3 GALR1 EPB41 PLCL2 CACNA2D2 VEGFC FER HBEGF FYN BTN1A1 GPSM3 ADGRB3 MAD1L1 RIMS2
GO:BP,GO:1903036,positive regulation of response to wounding,0.45355064051199656,False,1,86,5,1708,ENSG00000113070,HBEGF
GO:BP,GO:0040014,regulation of multicellular organism growth,0.45355064051199656,False,1,86,5,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0032092,positive regulation of protein binding,0.45355064051199656,False,1,86,5,1708,ENSG00000159023,EPB41
GO:BP,GO:0009123,nucleoside monophosphate metabolic process,0.45355064051199656,False,1,86,5,1708,ENSG00000188641,DPYD
GO:BP,GO:0042733,embryonic digit morphogenesis,0.45355064051199656,False,1,86,5,1708,ENSG00000171310,CHST11
GO:BP,GO:0040029,epigenetic regulation of gene expression,0.455661724317704,False,4,86,49,1708,ENSG00000104885 ENSG00000174579 ENSG00000185619 ENSG00000005483,DOT1L MSL2 PCGF3 KMT2E
GO:BP,GO:0009987,cellular process,0.4572870854753538,False,77,86,1473,1708,ENSG00000156395 ENSG00000067082 ENSG00000120451 ENSG00000183715 ENSG00000110497 ENSG00000171310 ENSG00000122986 ENSG00000089053 ENSG00000168778 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000072657 ENSG00000151778 ENSG00000182732 ENSG00000166133 ENSG00000157456 ENSG00000103811 ENSG00000242498 ENSG00000149927 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000181291 ENSG00000108309 ENSG00000166573 ENSG00000205517 ENSG00000178093 ENSG00000104885 ENSG00000186020 ENSG00000023902 ENSG00000143614 ENSG00000162753 ENSG00000116852 ENSG00000159023 ENSG00000196182 ENSG00000142599 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000158019 ENSG00000163171 ENSG00000124356 ENSG00000174579 ENSG00000154822 ENSG00000007402 ENSG00000055955 ENSG00000163635 ENSG00000150630 ENSG00000185619 ENSG00000151422 ENSG00000078795 ENSG00000120725 ENSG00000113070 ENSG00000010810 ENSG00000079691 ENSG00000124557 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000213654 ENSG00000112659 ENSG00000135298 ENSG00000005483 ENSG00000131558 ENSG00000002822 ENSG00000070882 ENSG00000176406 ENSG00000158106 ENSG00000147799 ENSG00000168077 ENSG00000147535 ENSG00000130635,SORCS3 KLF6 SNX19 OPCML AMBRA1 CHST11 HVCN1 ANAPC5 TCTN2 TMTC1 LARP4 B4GALNT1 TPI1 TRHDE SERP2 RGS6 RPUSD2 CCNB2 CTSH ARPIN DOC2A SLC38A7 SMPD3 SPIRE2 SMG6 TMEM132E RUNDC3A GALR1 RGL3 TSSK6 DOT1L ZNF529 PLEKHO1 GATAD2B SLC9C2 KIF21B EPB41 STK40 RERE DPYD NNAT TNRC6B ZC3H7B BZW1 BABAM2 CDC42EP3 STAMBP MSL2 PLCL2 CACNA2D2 ITIH4 ATXN7 VEGFC PCGF3 FER PKD2L2 SIL1 HBEGF FYN CARMIL1 BTN1A1 ZNF184 SCAND3 VARS2 GPSM3 CUL9 ADGRB3 KMT2E EXOC4 MAD1L1 OSBPL3 RIMS2 RHPN1 ARHGAP39 SCARA3 PLPP5 COL5A1
GO:BP,GO:0051050,positive regulation of transport,0.46378491338402505,False,5,86,66,1708,ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630,DOC2A SMPD3 GALR1 NNAT VEGFC
GO:BP,GO:0002252,immune effector process,0.46378491338402505,False,5,86,66,1708,ENSG00000149131 ENSG00000103811 ENSG00000154822 ENSG00000151422 ENSG00000005483,SERPING1 CTSH PLCL2 FER KMT2E
GO:BP,GO:0042127,regulation of cell population proliferation,0.46378491338402505,False,10,86,153,1708,ENSG00000110497 ENSG00000171310 ENSG00000103811 ENSG00000103056 ENSG00000124356 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000232040 ENSG00000002822,AMBRA1 CHST11 CTSH SMPD3 STAMBP VEGFC FER HBEGF SCAND3 MAD1L1
GO:MF,GO:0035198,miRNA binding,0.4710960884953109,False,1,86,6,1708,ENSG00000100403,ZC3H7B
GO:MF,GO:0042277,peptide binding,0.4710960884953109,False,3,86,36,1708,ENSG00000072657 ENSG00000166573 ENSG00000158019,TRHDE GALR1 BABAM2
GO:MF,GO:0038024,cargo receptor activity,0.4710960884953109,False,1,86,6,1708,ENSG00000168077,SCARA3
GO:MF,GO:0160215,deacylase activity,0.4710960884953109,False,1,86,6,1708,ENSG00000137411,VARS2
GO:MF,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",0.4710960884953109,False,1,86,6,1708,ENSG00000188641,DPYD
GO:MF,GO:0050661,NADP binding,0.4710960884953109,False,1,86,6,1708,ENSG00000188641,DPYD
GO:MF,GO:0004842,ubiquitin-protein transferase activity,0.4710960884953109,False,3,86,36,1708,ENSG00000174579 ENSG00000185619 ENSG00000112659,MSL2 PCGF3 CUL9
GO:MF,GO:0061980,regulatory RNA binding,0.4710960884953109,False,1,86,6,1708,ENSG00000100403,ZC3H7B
GO:MF,GO:0022803,passive transmembrane transporter activity,0.4710960884953109,False,3,86,36,1708,ENSG00000122986 ENSG00000007402 ENSG00000078795,HVCN1 CACNA2D2 PKD2L2
GO:MF,GO:0015267,channel activity,0.4710960884953109,False,3,86,36,1708,ENSG00000122986 ENSG00000007402 ENSG00000078795,HVCN1 CACNA2D2 PKD2L2
GO:MF,GO:1990756,ubiquitin-like ligase-substrate adaptor activity,0.4710960884953109,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0010608,post-transcriptional regulation of gene expression,0.47515532917856057,False,4,86,50,1708,ENSG00000161813 ENSG00000100354 ENSG00000100403 ENSG00000082153,LARP4 TNRC6B ZC3H7B BZW1
GO:BP,GO:0051234,establishment of localization,0.4761979160665954,False,22,86,376,1708,ENSG00000120451 ENSG00000122986 ENSG00000149927 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000162753 ENSG00000159023 ENSG00000053438 ENSG00000154822 ENSG00000007402 ENSG00000150630 ENSG00000078795 ENSG00000120725 ENSG00000010810 ENSG00000079691 ENSG00000131558 ENSG00000070882 ENSG00000176406 ENSG00000168077,SNX19 HVCN1 DOC2A SLC38A7 SMPD3 SPIRE2 SMG6 GALR1 SLC9C2 EPB41 NNAT PLCL2 CACNA2D2 VEGFC PKD2L2 SIL1 FYN CARMIL1 EXOC4 OSBPL3 RIMS2 SCARA3
GO:BP,GO:0032535,regulation of cellular component size,0.4761979160665954,False,3,86,34,1708,ENSG00000163171 ENSG00000151422 ENSG00000079691,CDC42EP3 FER CARMIL1
GO:BP,GO:0050890,cognition,0.4761979160665954,False,3,86,34,1708,ENSG00000156395 ENSG00000010810 ENSG00000135298,SORCS3 FYN ADGRB3
GO:BP,GO:0002695,negative regulation of leukocyte activation,0.47850128571219397,False,2,86,19,1708,ENSG00000151422 ENSG00000002822,FER MAD1L1
GO:BP,GO:0051179,localization,0.47850128571219397,False,26,86,453,1708,ENSG00000120451 ENSG00000171310 ENSG00000122986 ENSG00000168778 ENSG00000149927 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000162753 ENSG00000159023 ENSG00000053438 ENSG00000154822 ENSG00000007402 ENSG00000150630 ENSG00000078795 ENSG00000120725 ENSG00000010810 ENSG00000079691 ENSG00000131558 ENSG00000002822 ENSG00000070882 ENSG00000176406 ENSG00000168077 ENSG00000104442,SNX19 CHST11 HVCN1 TCTN2 DOC2A SLC38A7 SMPD3 SPIRE2 SMG6 GALR1 SLC9C2 EPB41 NNAT PLCL2 CACNA2D2 VEGFC PKD2L2 SIL1 FYN CARMIL1 EXOC4 MAD1L1 OSBPL3 RIMS2 SCARA3 ARMC1
GO:BP,GO:0009100,glycoprotein metabolic process,0.47850128571219397,False,2,86,19,1708,ENSG00000171310 ENSG00000133687,CHST11 TMTC1
GO:BP,GO:0090150,establishment of protein localization to membrane,0.47850128571219397,False,2,86,19,1708,ENSG00000120725 ENSG00000010810,SIL1 FYN
GO:BP,GO:0061351,neural precursor cell proliferation,0.47850128571219397,False,2,86,19,1708,ENSG00000142599 ENSG00000150630,RERE VEGFC
GO:BP,GO:0007093,mitotic cell cycle checkpoint signaling,0.47850128571219397,False,2,86,19,1708,ENSG00000158019 ENSG00000002822,BABAM2 MAD1L1
GO:BP,GO:0002274,myeloid leukocyte activation,0.47850128571219397,False,2,86,19,1708,ENSG00000151422 ENSG00000005483,FER KMT2E
GO:BP,GO:0016192,vesicle-mediated transport,0.47850128571219397,False,9,86,137,1708,ENSG00000120451 ENSG00000149927 ENSG00000103056 ENSG00000204991 ENSG00000010810 ENSG00000079691 ENSG00000131558 ENSG00000176406 ENSG00000168077,SNX19 DOC2A SMPD3 SPIRE2 FYN CARMIL1 EXOC4 RIMS2 SCARA3
GO:BP,GO:0097553,calcium ion transmembrane import into cytosol,0.47850128571219397,False,2,86,19,1708,ENSG00000154822 ENSG00000010810,PLCL2 FYN
GO:BP,GO:0007292,female gamete generation,0.47850128571219397,False,2,86,19,1708,ENSG00000157456 ENSG00000204991,CCNB2 SPIRE2
GO:BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,0.47850128571219397,False,2,86,19,1708,ENSG00000110497 ENSG00000005483,AMBRA1 KMT2E
GO:BP,GO:0099504,synaptic vesicle cycle,0.47850128571219397,False,2,86,19,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0051648,vesicle localization,0.47850128571219397,False,2,86,19,1708,ENSG00000103056 ENSG00000131558,SMPD3 EXOC4
GO:BP,GO:0045055,regulated exocytosis,0.47850128571219397,False,2,86,19,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0043255,regulation of carbohydrate biosynthetic process,0.4804335799983905,False,1,86,6,1708,ENSG00000103056,SMPD3
GO:BP,GO:0030195,negative regulation of blood coagulation,0.4804335799983905,False,1,86,6,1708,ENSG00000149131,SERPING1
GO:BP,GO:0010665,regulation of cardiac muscle cell apoptotic process,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,0.4804335799983905,False,2,86,20,1708,ENSG00000158019 ENSG00000002822,BABAM2 MAD1L1
GO:BP,GO:0050819,negative regulation of coagulation,0.4804335799983905,False,1,86,6,1708,ENSG00000149131,SERPING1
GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,0.4804335799983905,False,1,86,6,1708,ENSG00000213654,GPSM3
GO:BP,GO:0070509,calcium ion import,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0042100,B cell proliferation,0.4804335799983905,False,1,86,6,1708,ENSG00000154822,PLCL2
GO:BP,GO:0140353,lipid export from cell,0.4804335799983905,False,1,86,6,1708,ENSG00000166573,GALR1
GO:BP,GO:0007019,microtubule depolymerization,0.4804335799983905,False,1,86,6,1708,ENSG00000163635,ATXN7
GO:BP,GO:0034655,nucleobase-containing compound catabolic process,0.4804335799983905,False,4,86,52,1708,ENSG00000111669 ENSG00000070366 ENSG00000188641 ENSG00000100354,TPI1 SMG6 DPYD TNRC6B
GO:BP,GO:1990823,response to leukemia inhibitory factor,0.4804335799983905,False,1,86,6,1708,ENSG00000150630,VEGFC
GO:BP,GO:0046578,regulation of Ras protein signal transduction,0.4804335799983905,False,1,86,6,1708,ENSG00000124356,STAMBP
GO:BP,GO:0090277,positive regulation of peptide hormone secretion,0.4804335799983905,False,1,86,6,1708,ENSG00000053438,NNAT
GO:BP,GO:0051932,"synaptic transmission, GABAergic",0.4804335799983905,False,1,86,6,1708,ENSG00000154822,PLCL2
GO:BP,GO:0051781,positive regulation of cell division,0.4804335799983905,False,1,86,6,1708,ENSG00000150630,VEGFC
GO:BP,GO:0097061,dendritic spine organization,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0050798,activated T cell proliferation,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0006112,energy reserve metabolic process,0.4804335799983905,False,1,86,6,1708,ENSG00000196182,STK40
GO:BP,GO:0003333,amino acid transmembrane transport,0.4804335799983905,False,1,86,6,1708,ENSG00000103042,SLC38A7
GO:BP,GO:0050678,regulation of epithelial cell proliferation,0.4804335799983905,False,2,86,20,1708,ENSG00000150630 ENSG00000232040,VEGFC SCAND3
GO:BP,GO:0060292,long-term synaptic depression,0.4804335799983905,False,1,86,6,1708,ENSG00000156395,SORCS3
GO:BP,GO:0050918,positive chemotaxis,0.4804335799983905,False,1,86,6,1708,ENSG00000150630,VEGFC
GO:BP,GO:0009268,response to pH,0.4804335799983905,False,1,86,6,1708,ENSG00000122986,HVCN1
GO:BP,GO:2000463,positive regulation of excitatory postsynaptic potential,0.4804335799983905,False,1,86,6,1708,ENSG00000176406,RIMS2
GO:BP,GO:0044818,mitotic G2/M transition checkpoint,0.4804335799983905,False,1,86,6,1708,ENSG00000158019,BABAM2
GO:BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,0.4804335799983905,False,1,86,6,1708,ENSG00000151422,FER
GO:BP,GO:0043547,positive regulation of GTPase activity,0.4804335799983905,False,1,86,6,1708,ENSG00000182732,RGS6
GO:BP,GO:0099003,vesicle-mediated transport in synapse,0.4804335799983905,False,2,86,20,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0106027,neuron projection organization,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0098815,modulation of excitatory postsynaptic potential,0.4804335799983905,False,1,86,6,1708,ENSG00000176406,RIMS2
GO:BP,GO:1901184,regulation of ERBB signaling pathway,0.4804335799983905,False,1,86,6,1708,ENSG00000151422,FER
GO:BP,GO:0051049,regulation of transport,0.4804335799983905,False,8,86,121,1708,ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000159023 ENSG00000053438 ENSG00000150630 ENSG00000010810 ENSG00000176406,DOC2A SMPD3 GALR1 EPB41 NNAT VEGFC FYN RIMS2
GO:BP,GO:0009116,nucleoside metabolic process,0.4804335799983905,False,1,86,6,1708,ENSG00000188641,DPYD
GO:BP,GO:0031294,lymphocyte costimulation,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0006687,glycosphingolipid metabolic process,0.4804335799983905,False,1,86,6,1708,ENSG00000135454,B4GALNT1
GO:BP,GO:0002793,positive regulation of peptide secretion,0.4804335799983905,False,1,86,6,1708,ENSG00000053438,NNAT
GO:BP,GO:0032272,negative regulation of protein polymerization,0.4804335799983905,False,1,86,6,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0031295,T cell costimulation,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0046365,monosaccharide catabolic process,0.4804335799983905,False,1,86,6,1708,ENSG00000111669,TPI1
GO:BP,GO:0048499,synaptic vesicle membrane organization,0.4804335799983905,False,1,86,6,1708,ENSG00000149927,DOC2A
GO:BP,GO:0010833,telomere maintenance via telomere lengthening,0.4804335799983905,False,1,86,6,1708,ENSG00000070366,SMG6
GO:BP,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,0.4804335799983905,False,1,86,6,1708,ENSG00000171310,CHST11
GO:BP,GO:0099173,postsynapse organization,0.4804335799983905,False,2,86,20,1708,ENSG00000010810 ENSG00000147799,FYN ARHGAP39
GO:BP,GO:0007631,feeding behavior,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0034332,adherens junction organization,0.4804335799983905,False,1,86,6,1708,ENSG00000151422,FER
GO:BP,GO:1903539,protein localization to postsynaptic membrane,0.4804335799983905,False,1,86,6,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0002312,B cell activation involved in immune response,0.4804335799983905,False,1,86,6,1708,ENSG00000154822,PLCL2
GO:BP,GO:0010659,cardiac muscle cell apoptotic process,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0010662,regulation of striated muscle cell apoptotic process,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0010658,striated muscle cell apoptotic process,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:1901524,regulation of mitophagy,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0006903,vesicle targeting,0.4804335799983905,False,1,86,6,1708,ENSG00000131558,EXOC4
GO:BP,GO:0007528,neuromuscular junction development,0.4804335799983905,False,1,86,6,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0019953,sexual reproduction,0.4804335799983905,False,7,86,103,1708,ENSG00000122986 ENSG00000089053 ENSG00000135454 ENSG00000157456 ENSG00000204991 ENSG00000178093 ENSG00000151422,HVCN1 ANAPC5 B4GALNT1 CCNB2 SPIRE2 TSSK6 FER
GO:BP,GO:0030101,natural killer cell activation,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0048814,regulation of dendrite morphogenesis,0.4804335799983905,False,1,86,6,1708,ENSG00000135298,ADGRB3
GO:BP,GO:0001775,cell activation,0.4804335799983905,False,7,86,103,1708,ENSG00000067082 ENSG00000110497 ENSG00000154822 ENSG00000151422 ENSG00000010810 ENSG00000005483 ENSG00000002822,KLF6 AMBRA1 PLCL2 FER FYN KMT2E MAD1L1
GO:BP,GO:0014812,muscle cell migration,0.4804335799983905,False,1,86,6,1708,ENSG00000023902,PLEKHO1
GO:BP,GO:0014015,positive regulation of gliogenesis,0.4804335799983905,False,1,86,6,1708,ENSG00000150630,VEGFC
GO:BP,GO:0019233,sensory perception of pain,0.4804335799983905,False,1,86,6,1708,ENSG00000010810,FYN
GO:BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,0.4804335799983905,False,3,86,35,1708,ENSG00000154822 ENSG00000010810 ENSG00000124557,PLCL2 FYN BTN1A1
GO:BP,GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,0.4804335799983905,False,1,86,6,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0045739,positive regulation of DNA repair,0.4804335799983905,False,2,86,20,1708,ENSG00000204991 ENSG00000158019,SPIRE2 BABAM2
GO:BP,GO:0016239,positive regulation of macroautophagy,0.4804335799983905,False,1,86,6,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0016241,regulation of macroautophagy,0.4804335799983905,False,2,86,20,1708,ENSG00000110497 ENSG00000131558,AMBRA1 EXOC4
GO:BP,GO:0000154,rRNA modification,0.4804335799983905,False,1,86,6,1708,ENSG00000166133,RPUSD2
GO:BP,GO:0001525,angiogenesis,0.4804335799983905,False,4,86,51,1708,ENSG00000103811 ENSG00000150630 ENSG00000010810 ENSG00000135298,CTSH VEGFC FYN ADGRB3
GO:BP,GO:0035195,miRNA-mediated post-transcriptional gene silencing,0.4804335799983905,False,1,86,6,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0062237,protein localization to postsynapse,0.4804335799983905,False,1,86,6,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0043029,T cell homeostasis,0.4804335799983905,False,1,86,6,1708,ENSG00000157456,CCNB2
GO:BP,GO:0061512,protein localization to cilium,0.4804335799983905,False,1,86,6,1708,ENSG00000168778,TCTN2
GO:BP,GO:1900047,negative regulation of hemostasis,0.4804335799983905,False,1,86,6,1708,ENSG00000149131,SERPING1
GO:CC,GO:0005581,collagen trimer,0.48434977415248825,False,2,86,9,1708,ENSG00000168077 ENSG00000130635,SCARA3 COL5A1
GO:CC,GO:0005583,fibrillar collagen trimer,0.48434977415248825,False,1,86,2,1708,ENSG00000130635,COL5A1
GO:CC,GO:0000123,histone acetyltransferase complex,0.48434977415248825,False,2,86,11,1708,ENSG00000174579 ENSG00000163635,MSL2 ATXN7
GO:CC,GO:0034774,secretory granule lumen,0.48434977415248825,False,4,86,32,1708,ENSG00000149131 ENSG00000103811 ENSG00000055955 ENSG00000150630,SERPING1 CTSH ITIH4 VEGFC
GO:CC,GO:0031983,vesicle lumen,0.48434977415248825,False,4,86,32,1708,ENSG00000149131 ENSG00000103811 ENSG00000055955 ENSG00000150630,SERPING1 CTSH ITIH4 VEGFC
GO:CC,GO:0031091,platelet alpha granule,0.48434977415248825,False,2,86,9,1708,ENSG00000149131 ENSG00000150630,SERPING1 VEGFC
GO:CC,GO:0031248,protein acetyltransferase complex,0.48434977415248825,False,2,86,11,1708,ENSG00000174579 ENSG00000163635,MSL2 ATXN7
GO:CC,GO:1902494,catalytic complex,0.48434977415248825,False,12,86,157,1708,ENSG00000110497 ENSG00000089053 ENSG00000157456 ENSG00000070366 ENSG00000143614 ENSG00000142599 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000112659 ENSG00000005483,AMBRA1 ANAPC5 CCNB2 SMG6 GATAD2B RERE BABAM2 MSL2 ATXN7 PCGF3 CUL9 KMT2E
